Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
TIF,Tiffany & Co.,61.65,$7.9B,1987,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",6.47,$184.23M,2012,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlys
TSU,TIM Participacoes S.A.,7.58,$3.67B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tsu
TIME,Time Inc.,13.8,$1.51B,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/time
TWC,Time Warner Cable Inc,182.04,$51.55B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twc
TWX,Time Warner Inc.,70.89,$56.68B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twx
TKR,Timken Company (The),24.26,$2.01B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tkr
TMST,Timken Steel Corporation,4.79,$211.68M,2014,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",3.13,$168.48M,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",68.95,$46.16B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tjx
TOL,Toll Brothers Inc.,28.21,$4.92B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",31.13,$1.91B,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,26.8,$1.01B,2015,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/bld
TMK,Torchmark Corporation,53.1,$6.55B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk
TMK^B,Torchmark Corporation,25.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^b
TTC,Toro Company (The),68.81,$3.77B,n/a,Capital Goods,Tools/Hardware,http://www.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),36.49,$67.73B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/td
NDP,"Tortoise Energy Independence Fund, Inc.",9.22,$133.84M,2012,n/a,n/a,http://www.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,21.96,$621.39M,2004,n/a,n/a,http://www.nasdaq.com/symbol/tyg
TYG^B,Tortoise Energy Infrastructure Corporation,10.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tyg^b
NTG,"Tortoise MLP Fund, Inc.",13.88,$652.36M,2010,n/a,n/a,http://www.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",11.85,$118.69M,2011,n/a,n/a,http://www.nasdaq.com/symbol/ttp
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",14.92,$103.71M,2009,n/a,n/a,http://www.nasdaq.com/symbol/tpz
TSS,"Total System Services, Inc.",45.48,$8.37B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tss
TOT,"TotalFinaElf, S.A.",42.78,$103.32B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tot
TOWR,"Tower International, Inc.",21.85,$461.21M,2010,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/towr
TSQ,"Townsquare Media, Inc.",9.32,$166.44M,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,115.95,$198.16B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tm
TSLX,"TPG Specialty Lending, Inc.",16.3,$882.87M,2014,n/a,n/a,http://www.nasdaq.com/symbol/tslx
TAC,TransAlta Corporation,3.09,$877.74M,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tac
TRP,TransCanada Corporation,33.12,$23.48B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trp
TCI,"Transcontinental Realty Investors, Inc.",8.6356,$75.28M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,222.83,$11.96B,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/tdg
TLP,Transmontaigne Partners L.P.,30.76,$495.99M,2005,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tlp
RIG,Transocean Ltd.,9.77,$3.55B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rig
RIGP,Transocean Partners LLC,7.3,$503.45M,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rigp
TGS,Transportadora De Gas Sa Ord B,5.59,$888.25M,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tgs
TRU,TransUnion,24.73,$4.51B,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tru
TA,TravelCenters of America LLC,7.01,$269.16M,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ta
TANN,TravelCenters of America LLC,23.3101,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tann
TANO,TravelCenters of America LLC,23.2541,n/a,2014,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tano
TANP,TravelCenters of America LLC,23.1399,n/a,2015,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tanp
TVPT,Travelport Worldwide Limited,11.46,$1.41B,2014,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tvpt
TRR,"TRC Companies, Inc.",8.7,$268.29M,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/trr
TREC,Trecora Resources,10.55,$258.04M,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/trec
TG,Tredegar Corporation,12.37,$404.25M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tg
THS,"Treehouse Foods, Inc.",75.02,$3.23B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ths
TRMR,"Tremor Video, Inc.",1.97,$102.66M,2013,Technology,Advertising,http://www.nasdaq.com/symbol/trmr
TREX,"Trex Company, Inc.",35.18,$1.09B,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/trex
TY,Tri Continental Corporation,18.39,$1.16B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ty
TY^,Tri Continental Corporation,51.5099,n/a,n/a,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/ty^
TPH,"TRI Pointe Group, Inc.",10.26,$1.66B,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tph
TCAP,Triangle Capital Corporation,17.47,$582.12M,2007,n/a,n/a,http://www.nasdaq.com/symbol/tcap
TCCA,Triangle Capital Corporation,24.23,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcca
TCCB,Triangle Capital Corporation,24.98,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/tccb
TRCO,Tribune Media Company,32.13,$3.03B,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/trco
TPUB,Tribune Publishing Company,8.61,$225.86M,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tpub
TSL,Trina Solar Limited,9.49,$874.26M,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsl
TNET,"TriNet Group, Inc.",15.29,$1.07B,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tnet
TRN,"Trinity Industries, Inc.",20.14,$3.08B,n/a,Capital Goods,Railroads,http://www.nasdaq.com/symbol/trn
TSE,Trinseo S.A.,23.28,$1.14B,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tse
TPVG,TriplePoint Venture Growth BDC Corp.,10.59,$176.64M,2014,n/a,n/a,http://www.nasdaq.com/symbol/tpvg
TPVZ,TriplePoint Venture Growth BDC Corp.,24.1,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/tpvz
GTS,Triple-S Management Corporation,22.36,$566.78M,2007,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/gts
TGI,"Triumph Group, Inc.",31.84,$1.57B,1996,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tgi
TROX,Tronox Limited,3.87,$447.65M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",22.71,$953.09M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/tbi
TRUP,"Trupanion, Inc.",8,$226.24M,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/trup
TNP,Tsakos Energy Navigation Ltd,5.91,$516.17M,2002,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tnp
TNP^B,Tsakos Energy Navigation Ltd,22.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^b
TNP^C,Tsakos Energy Navigation Ltd,22.26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^c
TNP^D,Tsakos Energy Navigation Ltd,18.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^d
TUMI,"Tumi Holdings, Inc.",16.6,$1.13B,2012,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tumi
TUP,Tupperware Brands Corporation,49.89,$2.51B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,8.2,$7.22B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tkc
TKF,"Turkish Investment Fund, Inc. (The)",7.334,$37.97M,1989,n/a,n/a,http://www.nasdaq.com/symbol/tkf
TRQ,Turquoise Hill Resources Ltd.,1.78,$3.58B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,10.68,$524.1M,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,http://www.nasdaq.com/symbol/tpc
TWTR,"Twitter, Inc.",17.84,$12.18B,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/twtr
TWO,Two Harbors Investments Corp,7.49,$2.73B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/two
TYC,Tyco International plc,30.59,$12.93B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tyc
TYL,"Tyler Technologies, Inc.",162.7,$5.52B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",51.22,$18.73B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsn
TSNU,"Tyson Foods, Inc.",58.19,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsnu
USB,U.S. Bancorp,39.37,$68.87B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,790,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb^a
USB^H,U.S. Bancorp,21.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^h
USB^M,U.S. Bancorp,28.43,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^m
USB^N,U.S. Bancorp,26.37,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^n
USB^O,U.S. Bancorp,25.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^o
USPH,"U.S. Physical Therapy, Inc.",48.11,$597.58M,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",16.49,$880.3M,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/slca
UBS,UBS AG,16.66,$62.52B,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/ubs
UBS^D,UBS AG,17.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubs^d
UCP,"UCP, Inc.",5.78,$46.32M,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/ucp
UGI,UGI Corporation,33.09,$5.71B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ugi
UPL,Ultra Petroleum Corp.,2.45,$375.47M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/upl
UGP,Ultrapar Participacoes S.A.,14.08,$7.83B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",9.76,$263.64M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/umh
UMH^A,"UMH Properties, Inc.",25.815,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/umh^a
UMH^B,"UMH Properties, Inc.",26.0501,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/umh^b
UA,"Under Armour, Inc.",70.79,$15.28B,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/ua
UFI,"Unifi, Inc.",24.08,$428.79M,n/a,Consumer Non-Durables,Textiles,http://www.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,101.6,$2.04B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/unf
UN,Unilever NV,42.64,$128.98B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/un
UL,Unilever PLC,42.26,$120.06B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,69.99,$59.78B,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/unp
UIS,Unisys Corporation,9.53,$475.87M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/uis
UNT,Unit Corporation,8.67,$437.09M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/unt
UAL,"United Continental Holdings, Inc.",46.72,$17.42B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ual
UDR,"United Dominion Realty Trust, Inc.",35.71,$9.36B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/udr
UMC,United Microelectronics Corporation,1.71,$4.31B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/umc
UPS,"United Parcel Service, Inc.",89.9,$80.05B,1999,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",57.74,$5.36B,1997,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,35.46,$2.99B,1988,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,25.1101,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,25.31,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,24.8835,n/a,2015,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uzc
X,United States Steel Corporation,7.24,$1.06B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/x
UTX,United Technologies Corporation,86.35,$76.59B,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/utx
UNH,UnitedHealth Group Incorporated,114.33,$108.97B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,36.63,$512.21M,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/utl
UNVR,Univar Inc.,13.28,$1.83B,2015,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/unvr
UAM,Universal American Corp.,6.43,$540.28M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/uam
UVV,Universal Corporation,52.91,$1.2B,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,49.25,$656.3M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",107.52,$10.59B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/uhs
UVE,UNIVERSAL INSURANCE HOLDINGS INC,18.38,$654.33M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uve
UTI,Universal Technical Institute Inc,3.48,$84.33M,2003,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/uti
UNM,Unum Group,28.02,$6.82B,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/unm
UE,Urban Edge Properties,23.52,$2.34B,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/ue
UBA,Urstadt Biddle Properties Inc.,19.47,$700.27M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uba
UBP,Urstadt Biddle Properties Inc.,17.8,$640.21M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ubp
UBP^F,Urstadt Biddle Properties Inc.,25.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubp^f
UBP^G,Urstadt Biddle Properties Inc.,25.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubp^g
USAC,"USA Compression Partners, LP",10.76,$555.66M,2013,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/usac
USNA,"USANA Health Sciences, Inc.",125.35,$1.6B,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/usna
USDP,USD Partners LP,6.2,$129.34M,2014,Transportation,Railroads,http://www.nasdaq.com/symbol/usdp
USG,USG Corporation,18.49,$2.69B,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/usg
BIF,"USLIFE Income Fund, Inc.",6.9,$175.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bif
VFC,V.F. Corporation,58.09,$24.76B,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vfc
EGY,Vaalco Energy Inc,1.29,$75.34M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/egy
MTN,"Vail Resorts, Inc.",124.56,$4.51B,1997,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/mtn
VALE,VALE S.A.,2.27,$11.7B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vale
VALE.P,VALE S.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vale.p
VRX,"Valeant Pharmaceuticals International, Inc.",88.6,$30.23B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrx
VLO,Valero Energy Corporation,67.86,$32.67B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vlo
VLP,Valero Energy Partners LP,46.81,$2.86B,2013,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/vlp
VHI,"Valhi, Inc.",1.34,$454.45M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vhi
VR,"Validus Holdings, Ltd.",42.94,$3.52B,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/vr
VLY,Valley National Bancorp,8.62,$2.01B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly
VLY.WS,Valley National Bancorp,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vly.ws
VLY^A,Valley National Bancorp,26.06,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly^a
VMI,"Valmont Industries, Inc.",101.96,$2.35B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vmi
VAL,Valspar Corporation (The),75.23,$5.94B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/val
VNTV,"Vantiv, Inc.",44.7,$8.31B,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vntv
VAR,"Varian Medical Systems, Inc.",76.33,$7.4B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,22.97,$2.82B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/vgr
VVC,Vectren Corporation,40.73,$3.37B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/vvc
VEC,"Vectrus, Inc.",19.26,$204.12M,2014,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,3.99,$2.96B,2013,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,25.41,$3.38B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/veev
VTRB,"Ventas Realty, Limited Partnership // Ventas Capital Corporati",26.75,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtrb
VTR,"Ventas, Inc.",55.5,$18.48B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtr
VER,VEREIT Inc.,7.38,$6.68B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ver
VER^F,VEREIT Inc.,24.37,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ver^f
PAY,"Verifone Systems, Inc.",23.58,$2.63B,2005,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/pay
VRTV,Veritiv Corporation,30.31,$484.96M,2014,Consumer Services,Paper,http://www.nasdaq.com/symbol/vrtv
VZ,Verizon Communications Inc.,47.04,$191.4B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vz
VZA,Verizon Communications Inc.,27.18,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vza
VET,Vermilion Energy Inc.,25.42,$2.83B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vet
VVI,Viad Corp,28.09,$565.64M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vvi
VCO,Vina Concha Y Toro,30.73,$1.15B,1994,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/vco
VNCE,Vince Holding Corp.,4.57,$168.08M,2013,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/vnce
VMEM,"Violin Memory, Inc.",0.8009,$78.81M,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/vmem
VIPS,Vipshop Holdings Limited,13.83,$8.04B,2012,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/vips
VGI,Virtus Global Multi-Sector Income Fund,12.74,$143.39M,2012,n/a,n/a,http://www.nasdaq.com/symbol/vgi
DCA,Virtus Total Return Fund,3.4,$93.38M,2005,n/a,n/a,http://www.nasdaq.com/symbol/dca
V,Visa Inc.,72.7,$160.78B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/v
VSH,"Vishay Intertechnology, Inc.",10.67,$1.57B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vsh
VPG,"Vishay Precision Group, Inc.",11.13,$146.58M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vpg
VSTO,Vista Outdoor Inc.,44.75,$2.79B,2015,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/vsto
VC,Visteon Corporation,103.15,$4.21B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/vc
VSI,"Vitamin Shoppe, Inc",28.61,$833.14M,2009,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/vsi
VSLR,"Vivint Solar, Inc.",8.51,$906.63M,2014,Capital Goods,Building Products,http://www.nasdaq.com/symbol/vslr
VMW,"Vmware, Inc.",49.5,$20.84B,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vmw
VOC,VOC Energy Trust,2.51,$42.67M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/voc
VCRA,"Vocera Communications, Inc.",13.76,$360.59M,2012,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/vcra
VG,Vonage Holdings Corp.,5.14,$1.1B,2006,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vg
